(4837,1266,9.5),
(5734,1266,5.5),
(6629,1266,9.0),
(7026,1266,8.0),
(7499,1266,6.5),
(7021,1266,6.75),
(4350,1266,8.25),
(7684,1266,3.75),
(7878,1266,5.5),
(8793,1267,1.25),
(6620,1267,2.25),
(5686,1267,4.0),
(1235,1267,7.5),
(5201,1267,6.25),
(5735,1267,1.25),
(2965,1268,6.25),
(822,1268,5.75),
(2331,1268,4.0),
(1630,1268,1.25),
(8367,1268,2.25),
(3017,1268,6.25),
(1469,1268,0.75),
(1129,1268,1.5),
(1585,1269,5.25),
(6686,1269,9.25),
(6689,1269,4.5),
(296,1269,1.75),
(610,1269,5.0),
(2528,1269,5.0),
(255,1270,5.5),
(1014,1270,6.75),
(1416,1270,9.75),
(8017,1270,1.5),
(2571,1270,3.25),
(4928,1270,3.25),
(4604,1271,3.5),
(3888,1271,4.0),
(4252,1271,2.0),
(5149,1271,7.25),
(5199,1271,0.25),
(4503,1272,5.5),
(7130,1272,4.75),
(3757,1272,2.5),
(3602,1272,0.75),
(4109,1272,7.5),
(7068,1272,0.25),
(1091,1272,2.75),
(7988,1273,1.75),
(5234,1273,6.75),
(7526,1273,7.5),
(5395,1273,7.25),
(8282,1273,6.25),
(2599,1274,9.75),
(6900,1274,3.0),
(3351,1274,6.75),
(154,1274,2.75),
(2004,1274,3.0),
(7198,1274,6.5),
(4928,1274,6.25),
(1291,1275,8.5),
(6732,1275,5.0),
(7548,1275,2.5),
(7904,1275,8.75),
(1318,1275,0.25),
(8483,1275,7.5),
(7356,1276,0.75),
(6594,1276,0.0),
(8050,1276,6.5),
(6793,1276,8.25),
(124,1276,3.5),
(5250,1276,4.75),
(5809,1276,2.25),
(2021,1277,3.5),
(367,1277,2.25),
(3626,1277,8.0),
(8165,1277,8.25),
(957,1277,5.5),
(2965,1277,8.25),
(4991,1278,7.25),
(8217,1278,6.0),
(1938,1278,9.25),
(4242,1278,2.75),
(4710,1278,1.5),
(4635,1279,4.75),
(5223,1279,7.0),
(8783,1279,4.75),
(1370,1279,2.5),
(3694,1279,2.0),
(2619,1279,1.0),
(1845,1279,1.75),
(2900,1279,9.5),
(456,1280,5.5),
(850,1280,0.75),
(1128,1280,9.75),
(7222,1280,9.25),
(4019,1280,2.75),
(3617,1280,4.0),
(8038,1280,5.5),
(1707,1280,3.0),
(6540,1281,7.0),
(1787,1281,7.25),
(3629,1281,1.25),
(1701,1281,3.0),
(7330,1281,8.0),
(7385,1281,2.25),
(8740,1281,7.0),
(7109,1282,5.5),
(8775,1282,9.25),
(5261,1282,8.25),
(3420,1282,3.75),
(8761,1282,1.25),
(307,1282,5.5),
(6813,1282,0.75),
(8885,1283,2.0),
(5376,1283,4.0),
(8011,1283,9.5),
(7870,1283,5.0),
(7154,1283,0.75),
(5699,1283,8.25),
(1986,1283,0.5),
(5810,1283,4.5),
(6203,1284,9.5),
(3066,1284,7.75),
(8745,1284,9.5),
(4085,1284,3.25),
(732,1284,2.75),
(8059,1284,1.75),
(5275,1284,7.0),
(7282,1284,3.5),
(3025,1285,8.5),
(5944,1285,0.25),
(3559,1285,2.25),
(2297,1285,2.0),
(6386,1285,7.25),
(8336,1285,6.75),
(3383,1285,3.5),
(6593,1285,7.0),
(3732,1286,4.25),
(4536,1286,6.0),
(1573,1286,2.5),
(4532,1286,0.5),
(2092,1286,7.25),
(2800,1286,5.5),
(6488,1286,0.25),
(8584,1286,9.25),
(2795,1287,1.75),
(5447,1287,4.0),
(4344,1287,6.75),
(211,1287,1.25),
(1016,1287,2.0),
(1551,1287,8.75),
(278,1287,0.0),
(5600,1287,4.0),
(2271,1287,8.0),
(7631,1288,6.5),
(843,1288,7.5),
(6918,1288,3.75),
(8975,1288,7.0),
(2125,1288,1.5),
(7165,1289,6.25),
(2737,1289,9.25),
(3690,1289,2.5),
(1985,1289,3.75),
(7606,1289,5.0),
(1199,1290,9.5),
(6102,1290,0.25),
(5823,1290,3.75),
(7405,1290,5.0),
(902,1290,0.25),
(8141,1290,9.75),
(5789,1291,6.0),
(1614,1291,3.5),
(678,1291,7.75),
(883,1291,6.25),
(2331,1291,4.5),
(1138,1291,5.5),
(242,1291,7.75),
(2569,1292,6.75),
(8036,1292,2.5),
(8410,1292,5.25),
(2717,1292,9.5),
(1546,1292,6.25),
(8754,1292,4.25),
(3398,1292,8.75),
(8798,1292,3.25),
(3581,1292,6.5),
(107,1293,2.25),
(1238,1293,4.75),
(5115,1293,6.75),
(4726,1293,6.0),
(5881,1293,3.0),
(3622,1293,8.25),
(3447,1293,9.5),
(6678,1294,0.0),
(4453,1294,0.5),
(1178,1294,6.0),
(150,1294,1.75),
(7453,1294,5.75),
(2266,1294,0.0),
(8864,1294,6.0),
(6787,1295,6.5),
(3858,1295,8.0),
(2773,1295,9.25),
(8946,1295,9.75),
(7027,1295,2.5),
(2738,1295,0.75),
(998,1295,1.25),
(2759,1296,0.25),
(1175,1296,6.75),
(5008,1296,8.25),
(2047,1296,9.25),
(6313,1296,2.5),
(2996,1296,7.25),
(1806,1296,6.25),
(2820,1296,1.25),
(1722,1296,1.25),
(1601,1297,5.0),
(2081,1297,1.0),
(1011,1297,3.5),
(2777,1297,4.5),
(8906,1297,3.25),
(5080,1297,0.5),
(2740,1297,8.75),
(8325,1298,0.5),
(4429,1298,9.25),
(4012,1298,3.5),
(370,1298,7.25),
(6700,1298,7.0),
(3628,1298,0.25),
(2026,1298,2.0),
(3584,1298,3.0),
(8415,1298,7.5),
(8205,1299,1.25),
(6003,1299,2.5),
(6212,1299,8.75),
(3955,1299,6.0),
(1921,1299,3.0),
(138,1299,9.25),
(6578,1299,4.5),
(3335,1299,0.75),
(6832,1299,2.75),
(348,1300,3.75),
(8839,1300,5.25),
(4754,1300,8.25),
(6770,1300,9.0),
(1427,1300,5.25),
(4565,1300,3.75),
(8475,1300,8.0),
(345,1301,4.75),
(1726,1301,4.0),
(1975,1301,3.25),
(8502,1301,0.75),
(1324,1301,7.25),
(7034,1301,4.25),
(2171,1301,8.5),
(5472,1302,9.75),
(5683,1302,1.75),
(6169,1302,1.75),
(4964,1302,9.25),
(812,1302,8.0),
(6152,1302,5.0),
(7753,1302,6.0),
(5146,1302,5.0),
(3640,1303,4.0),
(189,1303,1.25),
(6551,1303,2.0),
(7393,1303,1.25),
(2345,1303,9.25),
(6291,1303,0.0),
(969,1303,7.0),
(6505,1303,2.0),
(3772,1304,6.5),
(8156,1304,1.75),
(4859,1304,9.75),
(281,1304,7.5),
(4915,1304,3.25),
(3728,1304,3.5),
(6054,1304,1.25),
(2362,1305,0.25),
(5719,1305,2.25),
(2562,1305,7.0),
(2349,1305,0.25),
(1300,1305,7.0),
(6192,1305,0.75),
(5883,1306,8.75),
(8935,1306,7.0),
(6956,1306,3.0),
(3325,1306,2.75),
(2419,1306,7.5),
(2147,1306,6.0),
(2249,1306,4.25),
(8901,1306,7.5),
(2269,1307,5.75),
(5193,1307,6.25),
(5320,1307,7.25),
(5295,1307,2.5),
(1667,1307,2.75),
(6733,1307,7.0),
(3781,1307,7.5),
(1931,1307,9.25),
(763,1307,5.75),
(7005,1308,1.5),
(5020,1308,6.5),
(3309,1308,5.75),
(6862,1308,6.5),
(5434,1308,8.75),
(539,1308,5.75),
(4144,1309,9.25),
(4686,1309,0.0),
(5590,1309,7.75),
(2114,1309,4.5),
(5722,1309,4.0),
(1705,1310,1.5),
(6087,1310,9.75),
(8517,1310,1.5),
(5955,1310,3.75),
(4293,1310,8.5),
(4921,1310,8.75),
(4686,1310,2.0),
(7741,1310,0.5),
(945,1310,2.0),
(6811,1311,5.5),
(1450,1311,4.75),
(3395,1311,5.5),
(7441,1311,1.5),
(6260,1311,8.25),
(1829,1311,6.5),
(6371,1311,2.0),
(5123,1311,6.5),
(2431,1312,8.5),
(4331,1312,1.0),
(8824,1312,5.25),
(7194,1312,7.0),
(4260,1312,5.75),
(2435,1313,3.25),
(6155,1313,9.25),
(2176,1313,3.0),
(6381,1313,4.0),
(422,1313,7.75),
(8677,1314,9.5),
(5802,1314,2.0),
(5483,1314,7.25),
(7782,1314,9.25),
(1021,1314,8.75),
(2148,1314,4.0),
(5699,1314,7.5),
(8215,1314,4.5),
(2861,1314,1.5),
(1318,1315,5.0),
(2869,1315,3.0),
(5660,1315,4.5),
(1867,1315,2.75),
(8053,1315,3.5),
(8124,1315,8.5),
(31,1315,2.25),
(6286,1315,9.75),
(3535,1316,7.0),
(17,1316,1.25),
(7545,1316,0.25),
(955,1316,1.25),
(4700,1316,8.75),
(4549,1316,0.0),
(5970,1317,5.75),
(8685,1317,1.0),
(192,1317,1.0),
(2555,1317,0.0),
(3426,1317,3.25),
(2435,1318,5.75),
(3698,1318,9.75),
(6425,1318,5.0),
(316,1318,9.25),
(3712,1318,9.5),
(5894,1318,6.0),
(2214,1318,0.75),
(1123,1318,2.75),
(7958,1319,3.0),
(3438,1319,0.5),
(4820,1319,2.25),
(5803,1319,2.5),
(1908,1319,6.0),
(841,1319,7.75),
(6658,1319,1.0),
(2282,1319,0.5),
(3297,1320,1.75),
(335,1320,0.75),
(5934,1320,8.0),
(2591,1320,4.0),
(4532,1320,9.0),
(75,1320,4.25),
(2033,1320,1.0),
(1096,1320,7.0),
(4070,1320,0.0),
(4246,1321,4.25),
(2753,1321,7.0),
(4637,1321,7.0),
(8773,1321,9.25),
(3359,1321,2.25),
(8410,1321,5.5),
(413,1321,6.5),
(3076,1321,6.25),
(5784,1322,6.5),
(8753,1322,3.75),
(7133,1322,6.0),
(1702,1322,0.0),
(3355,1322,8.25),
(6793,1322,0.5),
(1595,1322,1.75),
(5084,1322,2.75),
(7399,1322,0.75),
(6543,1323,0.0),
(8835,1323,2.0),
(3066,1323,0.5),
(7470,1323,1.5),
(2039,1323,0.0),
(4098,1324,9.25),
(8570,1324,7.25),
(914,1324,4.25),
(6711,1324,1.25),
(583,1324,9.5),
(4676,1324,8.5),
(5995,1324,3.75),
(4957,1325,7.75),
(4647,1325,5.75),
(1092,1325,7.75),
(4620,1325,1.75),
(941,1325,8.0),
(3634,1325,3.5),
(2398,1325,7.25),
(6904,1325,7.75),
(5939,1326,5.25),
(5175,1326,8.0),
(1721,1326,1.25),
(5040,1326,7.25),
(855,1326,7.5),
(4786,1326,4.5),
(7672,1326,8.75),
(8620,1326,1.0),
(352,1327,8.0),
(7999,1327,1.25),
(274,1327,1.0),
(1174,1327,6.25),
(6696,1327,9.5),
(7330,1327,0.75),
(2417,1327,8.75),
(6320,1328,9.0),
(8074,1328,8.75),
(2983,1328,5.0),
(7147,1328,4.75),
(5409,1328,9.25),
(2649,1328,5.0),
(5762,1328,5.25),
(76,1329,0.25),
(4755,1329,8.25),
(407,1329,8.25),
(6099,1329,5.25),
(1060,1329,7.5),
(7467,1329,0.75),
(8198,1329,3.5),
(3263,1330,4.0),
(5480,1330,7.25),
(6164,1330,7.5),
(7313,1330,9.0),
(5047,1330,0.5),
(2008,1331,0.25),
(6370,1331,6.25),
(534,1331,5.5),
(6709,1331,7.75),
(7966,1331,0.75),
(3690,1331,6.25),
(1993,1331,2.0),
(5345,1331,1.75),
(7606,1331,7.75),
(134,1332,8.25),
(4958,1332,1.5),
(954,1332,8.5),
(5004,1332,7.75),
(2194,1332,5.75),
(6365,1332,3.25),
(3139,1332,5.0),
(1242,1333,9.25),
(4923,1333,5.75),
(2063,1333,8.75),
(3790,1333,0.75),
(358,1333,0.0),
(8025,1333,1.25),
(460,1333,0.0),
(3919,1333,3.75),
(6049,1334,1.75),
(1968,1334,9.0),
(2586,1334,7.25),
(722,1334,2.5),
(5780,1334,9.25),
(1252,1334,6.5),
(988,1334,6.25),
(645,1334,2.75),
(1564,1334,0.25),
(3414,1335,0.5),
(1504,1335,0.0),
(1578,1335,5.25),
(1482,1335,4.0),
(1987,1335,9.75),
(2798,1335,5.25),
(2214,1335,8.75),
(7695,1335,4.5),
(4732,1335,2.0),
(8483,1336,7.5),
(7808,1336,9.5),
(5531,1336,6.25),
(8710,1336,3.75),
(1349,1336,2.25),
(838,1336,4.0),
(3800,1336,2.5),
(1893,1336,0.75),
(5812,1337,2.75),
(7662,1337,8.5),
(7790,1337,4.5),
(5190,1337,2.75),
(3113,1337,5.75),
(8018,1337,6.5),
(6973,1337,8.0),
(1344,1338,1.75),
(596,1338,0.25),
(1709,1338,7.5),
(8202,1338,2.5),
(4471,1338,1.25),
(2335,1338,9.0),
(5643,1338,3.25),
(8791,1338,9.75),
(5671,1339,7.25),
(3608,1339,0.0),
(2679,1339,5.5),
(1940,1339,1.0),
(4108,1339,0.5),
(7138,1339,6.5),
(2168,1339,2.5),
(2277,1340,0.25),
(995,1340,5.0),
(1281,1340,9.25),
(1186,1340,7.0),
(1835,1340,9.25),
(4733,1340,1.0),
(7295,1340,2.25),
(8252,1341,7.75),
(35,1341,9.75),
(1423,1341,2.5),
(301,1341,4.5),
(4334,1341,0.25),
(2615,1341,8.5),
(6821,1341,6.75),
(482,1341,6.5),
(7338,1341,4.75),
(5308,1342,4.75),
(7296,1342,8.0),
(1475,1342,5.5),
(3741,1342,0.0),
(4053,1342,1.25),
(4069,1342,4.75),
(5490,1342,7.75),
(4718,1342,6.5),
(3474,1342,4.25),
(581,1343,2.5),
(6512,1343,9.5),
(2957,1343,3.0),
(7870,1343,2.25),
(3089,1343,5.25),
(3984,1343,2.0),
(6140,1343,9.5),
(1981,1343,0.0),
(3251,1344,4.75),
(8153,1344,7.25),
(3361,1344,4.75),
(5145,1344,7.25),
(6168,1344,2.5),
(1938,1344,5.75),
(2548,1344,8.5),
(7964,1345,1.5),
(4845,1345,6.0),
(3971,1345,8.5),
(4791,1345,0.5),
(2406,1345,7.0),
(3712,1345,5.25),
(6580,1345,7.25),
(8737,1346,5.0),
(8374,1346,5.25),
(4835,1346,2.25),
(5336,1346,8.75),
(1267,1346,9.25),
(4076,1346,6.5),
(8685,1346,0.5),
(183,1347,6.0),
(8707,1347,5.0),
(8945,1347,9.5),
(6488,1347,2.0),
(6442,1347,2.75),
(829,1347,3.0),
(8447,1347,7.0),
(8680,1347,0.0),
(8325,1348,6.0),
(829,1348,0.0),
(4358,1348,1.0),
(5918,1348,8.75),
(8622,1348,7.0),
(3484,1348,8.5),
(155,1349,1.75),
(7679,1349,8.5),
(5861,1349,0.5),
(5762,1349,9.75),
(7636,1349,8.0),
(4732,1350,1.5),
(2040,1350,3.5),
(1756,1350,9.5),
(1463,1350,9.75),
(8545,1350,5.75),
(5902,1350,8.25),
(3109,1351,5.0),
(4537,1351,2.75),
(291,1351,4.25),
(4722,1351,7.5),
(7076,1351,6.5),
(6792,1352,9.5),
(6989,1352,0.0),
(6586,1352,3.25),
(4352,1352,1.75),
(840,1352,6.5),
(4894,1353,7.75),
(3247,1353,1.5),
(3032,1353,2.0),
(3059,1353,9.0),
(5022,1353,1.0),
(5046,1353,3.0),
(4578,1353,7.25),
(536,1354,1.5),
(5154,1354,3.0),
(3315,1354,4.0),
(7967,1354,3.75),
(64,1354,4.5),
(2908,1354,3.0),
(8707,1354,4.5),
(2065,1354,3.5),
(2637,1354,8.25),
(1844,1355,7.75),
(7810,1355,7.25),
(5906,1355,8.0),
(1680,1355,9.25),
(5425,1355,1.75),
(8148,1355,6.5),
(4212,1355,7.5),
(4989,1355,3.75),
(3114,1355,2.75),
(2903,1356,1.75),
(7574,1356,2.5),
(353,1356,2.75),
(2716,1356,7.5),
(2983,1356,0.5),
(3073,1356,0.75),
(8305,1357,4.5),
(2877,1357,0.5),
(8522,1357,0.75),
(7265,1357,7.75),
(97,1357,2.0),
(7838,1357,3.25),
(1057,1357,3.5),
(4740,1357,2.0),
(5863,1358,7.5),
(7645,1358,8.5),
(1518,1358,4.0),
(8889,1358,4.5),
(6040,1358,2.5),
(2114,1358,4.5),
(6449,1358,7.25),
(2762,1358,7.75),
(6398,1359,4.25),
(2989,1359,9.5),
(3742,1359,6.75),
(7799,1359,3.5),
(5679,1359,4.25),
(3971,1360,2.0),
(321,1360,9.0),
(7424,1360,8.25),
(7020,1360,6.5),
(4306,1360,1.5),
(1103,1361,7.75),
(1549,1361,3.5),
(7065,1361,6.25),
(6347,1361,0.75),
(302,1361,5.75),
(2556,1361,9.5),
(5224,1361,4.5),
(2461,1361,8.0),
(4955,1362,3.25),
(229,1362,5.25),
(2389,1362,7.5),
(300,1362,7.75),
(368,1362,1.25),
(1958,1363,9.75),
(4837,1363,7.5),
(417,1363,2.75),
(2017,1363,4.25),
(3427,1363,3.0),
(1636,1363,1.25),
(2352,1363,6.0),
(3431,1363,9.5),
(6344,1363,4.5),
(2109,1364,6.5),
(7237,1364,0.25),
(2971,1364,6.0),
(919,1364,6.5),
(3805,1364,4.25),
(6668,1364,9.5),
(6299,1364,6.5),
(2937,1364,6.75),
(8326,1365,6.25),
(8478,1365,3.25),
(65,1365,2.0),
(7068,1365,3.25),
(1977,1365,1.0),
(5947,1365,5.0),
(3617,1365,6.5),
(3638,1366,5.5),
(1570,1366,7.0),
(4245,1366,5.25),
(3458,1366,3.0),
(8892,1366,4.75),
(3944,1366,2.25),
(2536,1367,8.75),
(2580,1367,4.75),
(5741,1367,7.25),
(3661,1367,4.0),
(4048,1367,7.25),
(8624,1368,1.0),
(7247,1368,7.25),
(4943,1368,6.5),
(1127,1368,7.75),
(7833,1368,3.75),
(4583,1368,4.5),
(5321,1368,1.75),
(1949,1368,3.5),
(7309,1368,0.5),
(4672,1369,3.25),
(5258,1369,5.0),
(5849,1369,9.5),
(404,1369,0.25),
(1134,1369,9.75),
(6223,1369,5.5),
(8146,1370,6.0),
(2307,1370,9.5),
(2218,1370,7.25),
(3377,1370,1.25),
(3098,1370,1.5),
(1957,1370,9.25),
(8664,1370,3.0),
(6295,1370,5.75),
(879,1371,3.75),
(7494,1371,5.0),
(3503,1371,9.75),
(1947,1371,7.75),
(8268,1371,7.0),
(6168,1371,5.0),
(2836,1371,6.25),
(2611,1372,9.5),
(1474,1372,5.25),
(4898,1372,6.0),
(363,1372,2.25),
(5104,1372,2.75),
(2987,1372,0.5),
(4148,1373,4.5),
(5477,1373,3.75),
(7540,1373,8.5),
(7307,1373,2.0),
(8141,1373,8.25),
(4047,1374,2.5),
(8208,1374,7.5),
(2152,1374,4.0),
(549,1374,2.25),
(313,1374,9.25),
(7295,1374,3.0),
(5141,1374,1.25),
(3881,1375,8.75),
(3206,1375,7.5),
(2022,1375,7.5),
(1051,1375,8.75),
(8031,1375,6.5),
(3482,1375,9.25),
(1873,1375,3.75),
(3005,1375,0.5),
(3876,1375,0.5),
(6272,1376,6.0),
(7251,1376,1.75),
(5980,1376,0.0),
(3861,1376,7.25),
(2474,1376,6.75),
(6799,1377,3.25),
(3174,1377,8.5),
(288,1377,3.75),
(1829,1377,7.75),
(2461,1377,6.25),
(4087,1378,5.0),
(2747,1378,7.75),
(7205,1378,4.25),
(7234,1378,3.25),
(3480,1378,3.75),
(1041,1378,1.0),
(1321,1378,1.5),
(4330,1379,7.75),
(5654,1379,4.75),
(8559,1379,0.75),
(6665,1379,4.75),
(8125,1379,2.0),
(8470,1379,9.75),
(3003,1380,7.25),
(8654,1380,5.0),
(7629,1380,7.0),
(5569,1380,3.75),
(8393,1380,5.0),
(4277,1380,7.5),
(886,1380,7.25),
(8660,1380,4.5),
(6529,1381,9.5),
(7120,1381,3.0),
(1302,1381,6.0),
(7543,1381,4.0),
(6527,1381,2.25),
(4176,1381,5.0),
(7236,1381,1.25),
(352,1381,6.0),
(7966,1381,4.25),
(5540,1382,5.75),
(3538,1382,9.5),
(3384,1382,5.25),
(2298,1382,6.0),
(7933,1382,1.0),
(991,1383,7.5),
(3620,1383,8.5),
(3184,1383,5.25),
(7717,1383,0.0),
(2760,1383,2.5),
(8486,1383,6.25),
(467,1383,6.5),
(4950,1383,2.5),
(1412,1384,5.5),
(6040,1384,2.25),
(7219,1384,1.25),
(2495,1384,3.75),
(1984,1384,0.5),
(5990,1384,8.0),
(5947,1384,4.5),
(5551,1384,0.0),
(5201,1384,7.5),
(8226,1385,1.25),
(8132,1385,2.5),
(4828,1385,0.25),
(4193,1385,2.0),
(8454,1385,7.5),
(1053,1385,2.0),
(8206,1386,1.0),
(4093,1386,2.25),
(4863,1386,5.5),
(7749,1386,7.0),
(4977,1386,8.0),
(5088,1386,4.25),
(2179,1387,7.25),
(1746,1387,9.25),
(7342,1387,0.25),
(5937,1387,2.0),
(3285,1387,8.25),
(4434,1388,7.75),
(706,1388,3.5),
(8436,1388,6.0),
(6216,1388,4.75),
(6656,1388,3.0),
(2186,1389,6.0),
(8532,1389,5.0),
(2332,1389,0.75),
(6396,1389,4.25),
(4507,1389,7.25),
(2933,1389,4.75),
(6825,1389,5.25),
(6440,1390,2.0),
(4948,1390,6.25),
(7890,1390,2.75),
(8537,1390,5.75),
(5884,1390,9.5),
(4626,1390,4.25),
(2974,1390,9.25),
(3355,1390,2.5),
(1635,1390,0.0),
(4163,1391,5.5),
(4828,1391,2.0),
(6222,1391,3.5),
(4865,1391,1.25),
(1909,1391,9.75),
(7133,1391,7.75),
(955,1392,8.5),
(8824,1392,3.25),
(3251,1392,9.25),
(6985,1392,4.75),
(5993,1392,1.0),
(2278,1392,7.75),
(8286,1392,2.75),
(6404,1392,1.5),
(2830,1392,5.5),
(3267,1393,1.0),
(987,1393,6.75),
(1947,1393,3.5),
(4308,1393,9.25),
(3189,1393,9.0),
(8075,1393,2.75),
(6312,1393,4.0),
(2864,1393,8.0),
(6550,1393,3.0),
(5791,1394,5.75),
(2067,1394,9.75),
(4491,1394,5.5),
(6123,1394,9.0),
(1917,1394,2.0),
(6991,1394,2.5),
(1256,1395,0.0),
(6404,1395,3.75),
(7658,1395,0.0),
(2654,1395,6.25),
(4410,1395,8.5),
(8205,1395,7.0),
(5161,1395,0.75),
(875,1396,5.5),
(2885,1396,8.75),
(3204,1396,0.5),
(3577,1396,9.75),
(1524,1396,1.0),
(7952,1396,1.0),
(6237,1397,2.5),
(6547,1397,3.0),
(3723,1397,3.5),
(3151,1397,7.0),
(6561,1397,5.0),
(5838,1397,9.0),
(5178,1397,0.5),
(8124,1397,2.5),
(3535,1398,1.0),
(7934,1398,0.0),
(3159,1398,1.75),
(5779,1398,5.5),
(6565,1398,2.25),
(4374,1398,4.75),
(3874,1399,8.25),
(6342,1399,1.25),
(1441,1399,2.25),
(3126,1399,7.0),
(748,1399,6.0),
(8059,1399,5.25),
(5167,1399,4.5),
(6362,1400,5.0),
(4601,1400,1.25),
(1808,1400,0.25),
(568,1400,8.0),
(1394,1400,6.25),
(3516,1400,1.0),
(2871,1400,3.0),
(8906,1400,0.25),
(7478,1401,0.25),
(1984,1401,1.75),
(2506,1401,3.0),
(6183,1401,6.75),
(4999,1401,8.25),
(5757,1401,4.75),
(5814,1401,7.75),
(4410,1401,8.25),
(1767,1402,1.0),
(7823,1402,8.0),
(8175,1402,5.75),
(4222,1402,6.0),
(2860,1402,9.0),
(7235,1402,2.25),
(1899,1402,4.25),
(5179,1403,2.5),
(5438,1403,0.5),
(3373,1403,6.5),
(3877,1403,2.25),
(7798,1403,3.5),
(4411,1403,4.0),
(5058,1404,7.75),
(6132,1404,9.25),
(6127,1404,6.25),
(91,1404,3.0),
(905,1404,3.5),
(2179,1405,5.75),
(594,1405,9.75),
(1131,1405,9.0),
(5879,1405,0.0),
(4050,1405,3.75),
(300,1405,5.5),
(5149,1405,8.75),
(179,1405,0.5),
(601,1405,6.0),
(2084,1406,2.75),
(8369,1406,5.0),
(2586,1406,4.75),
(1551,1406,6.0),
(4650,1406,6.0),
(3189,1406,6.5),
(1535,1407,2.0),
(5376,1407,6.25),
(2212,1407,3.5),
(1749,1407,9.5),
(1082,1407,1.0),
(8896,1407,5.75),
(7010,1407,4.0),
(3050,1407,3.0),
(5577,1407,2.0),
(452,1408,2.25),
(7210,1408,6.0),
(8057,1408,1.25),
(4431,1408,4.25),
(6140,1408,1.75),
(6496,1409,1.5),
(5090,1409,3.75),
(5104,1409,8.5),
(1716,1409,0.5),
(6886,1409,5.0),
(7725,1409,1.0),
(1205,1410,0.0),
(3697,1410,2.25),
(241,1410,7.25),
(4779,1410,7.75),
(2971,1410,3.0),
(4367,1410,5.0),
(6983,1410,3.75),
(5550,1410,3.0),
(8142,1410,8.75),
(7422,1411,8.75),
(6185,1411,6.75),
(462,1411,4.0),
(7090,1411,6.5),
(343,1411,5.5),
(2070,1411,5.75),
(766,1411,8.25),
(4275,1411,4.5),
(8514,1412,7.0),
(8922,1412,7.75),
(7650,1412,7.75),
(768,1412,7.5),
(6928,1412,9.5),
(2003,1413,6.25),
(1289,1413,5.0),
(1046,1413,5.5),
(5212,1413,5.5),
(5569,1413,7.75),
(6600,1413,9.5),
(7147,1413,6.5),
(5901,1413,8.75),
(2646,1414,6.25),
(5770,1414,1.25),
(6098,1414,9.0),
(8947,1414,5.25),
(3427,1414,3.75),
(1492,1414,8.25),
(8229,1414,9.5),
(7905,1415,8.0),
(2886,1415,2.75),
(3267,1415,5.25),
(7715,1415,2.5),
(4617,1415,7.25),
(4304,1416,3.5),
(2775,1416,6.25),
(852,1416,6.25),
(8782,1416,2.0),
(6320,1416,2.75),
(6894,1416,6.75),
(7036,1416,4.75),
(5,1416,6.75),
(194,1417,3.5),
(3933,1417,0.0),
(3400,1417,8.5),
(5890,1417,8.25),
(7384,1417,6.5),
(3272,1417,9.0),
(343,1417,8.0),
(1997,1417,1.25),
(3059,1418,4.0),
(5852,1418,1.5),
(4718,1418,7.75),
(1669,1418,5.0),
(3076,1418,1.5),
(2087,1419,4.0),
(7032,1419,2.0),
(863,1419,7.25),
(7716,1419,2.75),
(5060,1419,8.5),
(7276,1419,9.75),
(7139,1419,0.0),
(5837,1419,7.5),
(6431,1419,7.75),
(4894,1420,0.75),
(4403,1420,0.25),
(5142,1420,4.25),
(5045,1420,8.0),
(7520,1420,6.75),
(8533,1420,0.75),
(1165,1421,7.0),
(5019,1421,1.25),
(1099,1421,4.0),
(4960,1421,9.5),
(6645,1421,2.0),
(4154,1421,3.5),
(4524,1421,9.75),
(2369,1422,5.25),
(8195,1422,1.5),
(5987,1422,3.5),
(1129,1422,4.25),
(6613,1422,4.75),
(2654,1422,1.0),
(6044,1422,5.75),
(5969,1422,5.25),
(4942,1423,1.0),
(7629,1423,1.5),
(1773,1423,9.5),
(5768,1423,8.75),
(7076,1423,4.25),
(5418,1423,9.75),
(1065,1423,0.0),
(8892,1423,0.0),
(4209,1423,2.75),
(4875,1424,2.0),
(8164,1424,5.75),
(4133,1424,4.25),
(7243,1424,3.25),
(1989,1424,2.75),
(2398,1424,8.0),
(6767,1425,1.25),
(6394,1425,9.75),
(5530,1425,3.0),
(7157,1425,9.0),
(5083,1425,8.5),
(848,1425,2.75),
(7271,1425,9.5),
(576,1425,1.5),
(8845,1425,9.75),
(2751,1426,4.75),
(4737,1426,5.75),
(6569,1426,3.75),
(7254,1426,5.5),
(135,1426,0.5),
(4362,1427,6.25),
(4501,1427,5.0),
(5776,1427,6.75),
(6998,1427,3.25),
(1983,1427,0.0),
(4976,1427,4.5),
(1365,1427,6.25),
(3195,1427,4.25),
(400,1427,8.0),
(5469,1428,8.75),
(3027,1428,0.75),
(4625,1428,3.25),
(8975,1428,1.5),
(829,1428,0.5),
(7633,1428,3.25),
(5746,1428,8.0),
(328,1428,9.75),
(7951,1429,3.0),
(6973,1429,3.75),
(134,1429,8.25),
(5795,1429,1.5),
(8185,1429,0.75),
(7911,1429,9.5),
(228,1429,1.75),
(1544,1430,9.25),
(3912,1430,1.5),
(5293,1430,4.25),
(5918,1430,6.25),
(8472,1430,2.75),
(6155,1430,0.75),
(8255,1430,6.75),
(7721,1430,8.75),
(609,1430,3.25),
(6363,1431,5.5),
(4265,1431,6.0),
(2036,1431,4.25),
